log_id,label
52083,normal
50294,normal
52128,normal
52205,normal
51568,normal
49745,normal
52286,normal
50363,normal
49119,normal
52347,normal
51509,normal
51772,normal
51820,normal
51676,normal
50538,normal
49296,normal
49917,normal
50475,normal
49397,normal
49538,normal
49670,normal
49984,normal
51171,normal
49671,normal
49809,normal
49783,normal
51055,normal
51867,normal
49482,normal
49433,normal
49678,normal
51080,normal
49112,normal
49916,normal
50949,normal
50388,normal
52044,normal
49811,normal
49605,normal
51282,normal
49566,normal
49313,normal
51912,normal
49143,normal
49303,normal
49602,normal
50081,normal
51150,normal
51983,normal
50201,normal
51016,normal
50037,normal
52249,normal
51705,normal
50228,normal
50861,normal
50153,normal
51308,normal
50517,normal
49170,normal
49330,normal
49841,normal
50150,normal
49435,normal
51440,normal
50638,normal
49787,normal
51241,normal
51346,normal
50454,normal
50882,normal
51536,normal
50114,normal
51220,normal
49711,normal
49488,normal
49249,normal
51600,normal
49637,normal
50975,normal
49285,normal
49603,normal
49163,normal
50563,normal
49897,normal
51637,normal
49523,normal
50022,normal
50589,normal
51107,normal
49577,normal
49115,normal
51409,normal
49219,normal
49167,normal
49752,normal
49558,normal
49621,normal
50086,normal
49629,normal
49556,normal
49578,normal
49697,normal
49940,normal
49761,normal
50251,normal
52013,normal
51196,normal
52084,normal
52206,normal
51954,normal
49222,normal
49707,normal
52129,normal
49587,normal
49522,normal
49477,normal
49549,normal
51379,normal
50677,normal
49611,normal
52318,normal
51773,normal
51821,normal
51480,normal
49241,normal
51263,normal
52170,normal
50736,normal
49384,normal
50038,normal
50196,normal
51131,normal
50658,normal
50498,normal
50435,normal
49944,normal
49714,normal
49096,normal
49141,normal
49785,normal
50997,normal
50187,normal
49778,normal
49471,normal
50414,normal
49941,normal
49337,normal
50715,normal
50615,normal
50838,normal
49913,normal
51868,normal
49669,normal
50906,normal
49966,normal
49326,normal
49210,normal
49147,normal
51913,normal
50337,normal
49821,normal
49392,normal
49931,normal
50313,normal
50282,normal
49280,normal
51741,normal
49424,normal
49750,normal
49758,normal
49857,normal
49567,normal
52287,normal
49100,normal
49176,normal
49667,normal
51569,normal
49387,normal
49907,normal
49896,normal
50007,normal
49367,normal
50132,normal
49525,normal
52045,normal
49494,normal
51309,normal
49335,normal
51706,normal
49850,normal
52250,normal
49357,normal
49346,normal
51638,normal
51441,normal
50227,normal
50083,normal
49440,normal
49352,normal
49098,normal
49113,normal
50023,normal
49266,normal
49581,normal
50140,normal
50476,normal
49797,normal
50755,normal
49524,normal
50173,normal
49291,normal
50814,normal
50018,normal
50950,normal
49142,normal
49197,normal
50539,normal
50220,normal
50248,normal
49968,normal
51036,normal
49179,normal
52085,normal
51677,normal
51822,normal
49257,normal
49309,normal
49460,normal
52207,normal
52348,normal
49553,normal
51510,normal
51537,normal
51774,normal
49613,normal
51601,normal
49343,normal
52130,normal
51172,normal
49552,normal
49503,normal
51347,normal
51984,normal
49334,normal
49094,normal
51056,normal
49568,normal
49843,normal
50122,normal
49819,normal
50364,normal
50389,normal
49620,normal
49282,normal
50773,normal
49638,normal
50696,normal
51081,normal
50929,normal
50792,normal
49653,normal
50197,normal
49599,normal
50260,normal
50246,normal
49951,normal
50090,normal
49391,normal
49593,normal
49721,normal
49252,normal
49615,normal
50047,normal
49375,normal
49844,normal
49403,normal
49934,normal
51914,normal
49134,normal
49242,normal
51869,normal
49404,normal
50252,normal
49601,normal
49110,normal
49699,normal
49106,normal
49161,normal
49290,normal
49354,normal
49865,normal
50040,normal
49559,normal
49464,normal
49571,normal
51108,normal
49630,normal
51380,normal
49948,normal
49580,normal
50564,normal
49173,normal
49833,normal
51481,normal
52171,normal
52319,normal
49430,normal
51197,normal
49453,normal
49909,normal
52014,normal
49422,normal
51955,normal
49600,normal
49703,normal
49237,normal
51242,normal
49148,normal
50186,normal
49935,normal
49748,normal
50199,normal
51221,normal
51410,normal
49114,normal
50862,normal
51017,normal
50079,normal
50229,normal
51639,normal
49994,normal
49472,normal
50976,normal
51442,normal
50639,normal
49529,normal
49450,normal
50883,normal
50590,normal
49635,normal
49374,normal
52251,normal
49499,normal
51310,normal
49666,normal
49092,normal
49596,normal
50518,normal
49531,normal
51283,normal
50455,normal
51707,normal
49543,normal
50218,normal
49632,normal
50166,normal
49491,normal
49792,normal
49963,normal
50249,normal
49822,normal
50025,normal
49657,normal
49780,normal
49974,normal
52046,normal
49818,normal
50076,normal
51151,normal
49881,normal
49729,normal
49772,normal
50188,normal
49643,normal
51823,normal
49125,normal
51775,normal
51570,normal
49769,normal
49663,normal
50087,normal
52288,normal
52086,normal
52131,normal
50164,normal
52208,normal
50117,normal
49631,normal
49949,normal
50108,normal
49314,normal
49512,normal
49311,normal
49862,normal
49684,normal
49962,normal
49930,normal
49698,normal
49437,normal
49894,normal
49117,normal
49970,normal
49363,normal
49465,normal
49402,normal
50616,normal
49773,normal
50145,normal
50276,normal
50338,normal
49415,normal
50290,normal
49806,normal
49452,normal
49281,normal
49486,normal
50266,normal
50907,normal
51742,normal
50839,normal
49451,normal
50314,normal
49547,normal
49542,normal
50238,normal
50415,normal
50073,normal
51915,normal
49229,normal
50267,normal
49457,normal
50716,normal
50013,normal
50121,normal
49235,normal
49762,normal
50243,normal
49796,normal
50171,normal
49921,normal
49958,normal
50191,normal
49441,normal
50119,normal
49517,normal
49446,normal
49575,normal
49597,normal
51538,normal
51870,normal
49394,normal
50214,normal
51602,normal
49541,normal
49856,normal
49660,normal
51348,normal
49436,normal
49888,normal
49207,normal
49825,normal
49777,normal
50088,normal
49878,normal
49893,normal
50065,normal
50095,normal
50436,normal
50304,normal
49672,normal
49925,normal
51985,normal
50096,normal
49416,normal
50277,normal
51132,normal
49333,normal
49511,normal
50998,normal
49156,normal
49656,normal
49342,normal
49874,normal
49967,normal
49256,normal
49953,normal
49622,normal
49480,normal
49800,normal
49998,normal
49136,normal
49624,normal
51640,normal
51264,normal
49182,normal
49973,normal
49195,normal
49676,normal
49677,normal
49648,normal
49617,normal
49662,normal
49899,normal
49274,normal
50951,normal
49942,normal
50295,normal
50737,normal
50139,normal
49520,normal
49945,normal
50184,normal
50678,normal
49655,normal
50659,normal
49129,normal
51082,normal
49151,normal
49198,normal
50499,normal
49336,normal
49753,normal
50234,normal
49560,normal
49199,normal
49107,normal
49466,normal
50390,normal
49640,normal
51443,normal
49866,normal
49965,normal
49253,normal
49861,normal
49914,normal
49401,normal
50053,normal
50154,normal
51173,normal
50174,normal
49469,normal
50152,normal
50815,normal
49186,normal
52320,normal
49268,normal
49371,normal
49673,normal
52172,normal
51311,normal
50250,normal
51708,normal
49774,normal
51511,normal
51381,normal
51824,normal
49959,normal
49366,normal
50365,normal
51678,normal
49209,normal
52252,normal
49922,normal
50217,normal
51776,normal
51482,normal
52349,normal
49539,normal
50020,normal
49654,normal
50540,normal
50000,normal
49606,normal
49426,normal
50207,normal
49225,normal
49644,normal
51057,normal
49332,normal
49340,normal
50149,normal
49650,normal
49166,normal
52209,normal
50055,normal
52132,normal
49926,normal
52087,normal
49802,normal
49434,normal
52047,normal
50082,normal
50477,normal
49923,normal
49943,normal
49939,normal
51956,normal
49712,normal
52015,normal
49239,normal
49144,normal
49423,normal
49228,normal
49618,normal
49885,normal
50206,normal
50068,normal
49883,normal
49292,normal
50071,normal
49360,normal
50180,normal
50157,normal
49445,normal
51198,normal
49449,normal
50016,normal
50793,normal
51916,normal
49329,normal
49448,normal
49264,normal
49344,normal
49689,normal
49102,normal
49400,normal
49981,normal
49476,normal
50144,normal
49588,normal
49093,normal
49201,normal
50258,normal
49831,normal
49700,normal
49989,normal
50029,normal
49306,normal
49438,normal
51411,normal
49152,normal
49411,normal
49782,normal
49405,normal
51109,normal
49681,normal
50014,normal
51871,normal
50142,normal
49982,normal
52289,normal
51571,normal
49810,normal
49459,normal
50591,normal
49693,normal
49633,normal
50256,normal
50213,normal
49325,normal
50565,normal
49265,normal
49345,normal
49594,normal
49420,normal
50774,normal
50756,normal
49702,normal
49627,normal
49817,normal
50697,normal
49145,normal
50977,normal
49607,normal
49159,normal
49820,normal
49277,normal
49258,normal
50226,normal
50930,normal
49604,normal
49230,normal
50235,normal
50074,normal
49789,normal
49493,normal
49545,normal
51641,normal
51037,normal
50884,normal
50339,normal
49295,normal
49299,normal
49462,normal
49214,normal
49500,normal
50106,normal
49297,normal
49383,normal
49641,normal
49619,normal
50147,normal
50050,normal
50109,normal
51243,normal
49595,normal
50031,normal
49428,normal
49165,normal
49470,normal
49386,normal
49683,normal
51539,normal
51349,normal
50011,normal
49690,normal
51603,normal
50215,normal
49455,normal
49674,normal
49497,normal
49548,normal
49835,normal
50030,normal
49120,normal
51777,normal
49213,normal
49790,normal
49978,normal
51444,normal
50075,normal
49287,normal
49668,normal
49421,normal
51825,normal
50120,normal
51018,normal
49759,normal
49407,normal
49652,normal
51152,normal
50240,normal
49751,normal
49211,normal
49692,normal
49851,normal
49261,normal
49514,normal
49447,normal
50908,normal
49898,normal
50640,normal
49279,normal
49726,normal
49555,normal
49347,normal
52210,normal
52253,normal
51709,normal
49432,normal
52133,normal
51284,normal
51743,normal
51222,normal
49734,normal
49284,normal
49425,normal
50617,normal
49356,normal
51312,normal
49202,normal
52088,normal
51986,normal
49696,normal
49255,normal
49779,normal
49972,normal
49226,normal
50300,normal
49564,normal
50006,normal
49196,normal
50183,normal
49169,normal
50863,normal
49254,normal
50519,normal
50005,normal
49704,normal
49301,normal
50168,normal
49378,normal
49372,normal
50840,normal
49977,normal
49101,normal
49876,normal
49807,normal
50198,normal
49846,normal
50456,normal
49892,normal
49544,normal
49608,normal
49463,normal
49501,normal
51917,normal
49784,normal
49395,normal
49786,normal
49664,normal
52048,normal
49826,normal
50952,normal
49859,normal
49747,normal
52173,normal
50165,normal
50089,normal
52321,normal
50391,normal
51483,normal
51382,normal
50069,normal
49565,normal
49824,normal
49283,normal
49389,normal
50416,normal
49749,normal
49133,normal
49382,normal
49743,normal
49111,normal
49598,normal
50032,normal
49732,normal
51872,normal
50717,normal
49805,normal
50289,normal
49126,normal
49341,normal
49316,normal
50315,normal
49379,normal
50286,normal
49871,normal
50012,normal
50231,normal
49348,normal
50028,normal
51083,normal
49590,normal
50127,normal
49412,normal
49760,normal
49150,normal
49906,normal
49873,normal
49478,normal
50245,normal
50179,normal
49272,normal
50175,normal
50061,normal
50195,normal
49947,normal
51642,normal
50026,normal
49960,normal
50292,normal
50182,normal
50169,normal
49409,normal
49331,normal
49708,normal
52016,normal
50176,normal
49956,normal
50049,normal
50097,normal
51957,normal
49474,normal
50134,normal
49550,normal
49735,normal
51174,normal
49614,normal
49168,normal
49902,normal
50093,normal
51512,normal
49533,normal
49362,normal
49396,normal
52350,normal
49901,normal
50156,normal
49250,normal
50816,normal
51778,normal
49365,normal
51679,normal
51826,normal
49728,normal
49791,normal
49339,normal
49895,normal
50541,normal
49834,normal
50066,normal
49718,normal
49380,normal
49816,normal
50224,normal
49221,normal
50233,normal
49842,normal
51445,normal
50036,normal
50478,normal
51133,normal
49812,normal
50366,normal
49912,normal
49886,normal
51058,normal
51572,normal
49869,normal
49218,normal
49706,normal
52290,normal
49616,normal
49562,normal
50230,normal
50125,normal
49938,normal
49456,normal
49286,normal
50067,normal
50660,normal
49205,normal
49592,normal
49181,normal
49986,normal
49510,normal
49319,normal
50738,normal
49918,normal
49183,normal
50500,normal
49260,normal
50999,normal
49999,normal
52089,normal
51265,normal
50592,normal
49569,normal
52134,normal
52211,normal
51412,normal
49233,normal
50003,normal
49519,normal
51199,normal
50221,normal
50009,normal
49307,normal
49123,normal
50255,normal
49723,normal
49920,normal
51540,normal
49353,normal
49495,normal
49481,normal
50045,normal
50679,normal
49731,normal
51110,normal
50437,normal
49191,normal
51350,normal
49245,normal
49573,normal
49269,normal
49398,normal
52254,normal
49187,normal
51604,normal
51313,normal
50146,normal
49709,normal
49576,normal
49317,normal
51710,normal
51918,normal
50060,normal
49146,normal
49328,normal
49240,normal
50566,normal
49927,normal
49267,normal
49513,normal
50302,normal
50202,normal
49158,normal
49263,normal
49919,normal
49579,normal
50017,normal
50794,normal
49320,normal
50340,normal
49122,normal
49830,normal
50193,normal
49694,normal
49393,normal
49109,normal
50141,normal
49839,normal
49719,normal
49454,normal
50123,normal
49742,normal
49475,normal
49243,normal
49557,normal
50223,normal
49373,normal
49864,normal
49516,normal
49685,normal
50024,normal
50135,normal
49950,normal
50056,normal
49551,normal
49645,normal
49418,normal
49847,normal
49310,normal
49867,normal
50162,normal
49399,normal
49312,normal
49414,normal
51873,normal
52049,normal
50054,normal
50244,normal
51987,normal
50131,normal
50885,normal
49801,normal
49358,normal
50092,normal
50272,normal
50978,normal
49746,normal
51244,normal
49586,normal
49730,normal
49781,normal
49247,normal
51643,normal
49971,normal
49766,normal
50222,normal
49823,normal
49852,normal
49768,normal
50044,normal
49583,normal
50185,normal
49127,normal
50094,normal
49910,normal
50242,normal
50618,normal
50099,normal
49996,normal
50098,normal
51484,normal
50841,normal
52322,normal
49710,normal
51827,normal
50015,normal
51779,normal
51383,normal
49715,normal
52174,normal
49157,normal
49561,normal
49832,normal
49572,normal
50126,normal
49490,normal
49137,normal
50305,normal
49754,normal
51744,normal
49273,normal
49855,normal
50027,normal
49980,normal
49121,normal
50239,normal
49675,normal
49417,normal
49736,normal
49442,normal
49720,normal
49468,normal
50254,normal
51446,normal
49244,normal
49804,normal
51084,normal
50757,normal
50161,normal
49188,normal
49164,normal
50909,normal
49915,normal
49612,normal
